Wavelength Transmission
2.0 0.09257963223945079
2.000500100020004 0.09257953115469932
2.001000200040008 0.09257943008213258
2.001500300060012 0.09257932909752238
2.002000400080016 0.09257922833875569
2.00250050010002 0.09257912786408534
2.003000600120024 0.09257902780640909
2.003500700140028 0.09257892822786587
2.004000800160032 0.09257882928519136
2.004500900180036 0.09257873096994003
2.00500100020004 0.09257863342570033
2.005501100220044 0.0925785367062909
2.006001200240048 0.09257844092465915
2.006501300260052 0.09257834608733831
2.007001400280056 0.092578252317583
2.00750150030006 0.09257815969274505
2.008001600320064 0.09257806823560277
2.008501700340068 0.09257797801439623
2.009001800360072 0.09257788912876057
2.009501900380076 0.09257780156584404
2.01000200040008 0.09257771537933647
2.010502100420084 0.09257763060145495
2.011002200440088 0.09257754728481557
2.011502300460092 0.09257746549804133
2.012002400480096 0.09257738521464019
2.0125025005001 0.09257730646918846
2.013002600520104 0.09257722927471515
2.013502700540108 0.09257715366110664
2.014002800560112 0.09257707961575931
2.014502900580116 0.09257700711856989
2.01500300060012 0.09257693623016836
2.015503100620124 0.09257686688841056
2.016003200640128 0.09257679910650385
2.016503300660132 0.09257673291297153
2.017003400680136 0.09257666821812659
2.01750350070014 0.09257660505798716
2.018003600720144 0.09257654339341452
2.018503700740148 0.09257648321095216
2.019003800760152 0.09257642448307014
2.019503900780156 0.09257636718474345
2.02000400080016 0.09257631126936872
2.020504100820164 0.09257625673878285
2.021004200840168 0.09257620353450002
2.021504300860172 0.0925761516522423
2.022004400880176 0.09257610100803235
2.02250450090018 0.09257605160941089
2.023004600920184 0.09257600338824389
2.023504700940188 0.09257595635499911
2.024004800960192 0.09257591043971927
2.024504900980196 0.0925758655938596
2.0250050010002 0.09257582180824343
2.025505101020204 0.09257577905450023
2.026005201040208 0.0925757372533444
2.026505301060212 0.09257569638606004
2.027005401080216 0.09257565644544304
2.02750550110022 0.09257561736265067
2.028005601120224 0.09257557911601105
2.028505701140228 0.09257554167644064
2.029005801160232 0.09257550500976601
2.029505901180236 0.09257546908207112
2.03000600120024 0.09257543387485616
2.030506101220244 0.09257539930709484
2.031006201240248 0.09257536538623701
2.031506301260252 0.09257533208162197
2.032006401280256 0.09257529940163031
2.03250650130026 0.09257526724811005
2.033006601320264 0.09257523564179973
2.033506701340268 0.09257520456755129
2.034006801360272 0.09257517400048089
2.034506901380276 0.09257514388949632
2.03500700140028 0.09257511423225873
2.035507101420284 0.09257508499008749
2.036007201440288 0.09257505617764178
2.036507301460292 0.09257502774961605
2.037007401480296 0.09257499969206254
2.0375075015003 0.09257497198802946
2.038007601520304 0.09257494461000261
2.038507701540308 0.0925749175473571
2.039007801560312 0.09257489076597829
2.039507901580316 0.09257486430327228
2.04000800160032 0.09257483809362145
2.040508101620324 0.09257481213817494
2.041008201640328 0.09257478639011052
2.041508301660332 0.09257476088204679
2.042008401680336 0.09257473560867475
2.04250850170034 0.09257471049845603
2.043008601720344 0.09257468557327624
2.043508701740348 0.092574660809915
2.044008801760352 0.0925746361949381
2.044508901780356 0.09257461171614499
2.04500900180036 0.0925745873683026
2.045509101820364 0.09257456313760709
2.046009201840368 0.09257453899053052
2.046509301860372 0.09257451491423145
2.047009401880376 0.09257449090977789
2.04750950190038 0.09257446697357892
2.048009601920384 0.09257444307226241
2.048509701940388 0.09257441922436307
2.049009801960392 0.09257439537256727
2.049509901980396 0.09257437152843573
2.0500100020004 0.09257434769147388
2.050510102020404 0.09257432380364712
2.051010202040408 0.09257429987055588
2.051510302060412 0.09257427591233913
2.052010402080416 0.0925742519064852
2.05251050210042 0.09257422780346759
2.053010602120424 0.0925742036310068
2.053510702140428 0.09257417934529535
2.054010802160432 0.09257415495358468
2.054510902180436 0.09257413044213747
2.05501100220044 0.09257410580659904
2.055511102220444 0.09257408102921175
2.056011202240448 0.09257405610893273
2.056511302260452 0.09257403104815046
2.057011402280456 0.09257400586155845
2.05751150230046 0.09257398046753501
2.058011602320464 0.09257395489113959
2.058511702340468 0.09257392911117227
2.059011802360472 0.09257390314189821
2.059511902380476 0.09257387697659589
2.06001200240048 0.09257385059833029
2.060512102420484 0.09257382402195127
2.061012202440488 0.09257379726765304
2.061512302460492 0.09257377027135336
2.062012402480496 0.09257374305462307
2.0625125025005002 0.09257371562111052
2.0630126025205042 0.09257368792293949
2.0635127025405082 0.09257366006847911
2.0640128025605122 0.09257363193554473
2.0645129025805162 0.0925736035817086
2.0650130026005202 0.09257357497923725
2.0655131026205242 0.09257354617702171
2.0660132026405282 0.09257351717010616
2.0665133026605322 0.09257348794337117
2.0670134026805362 0.09257345845965616
2.0675135027005402 0.09257342878321675
2.0680136027205442 0.09257339891579602
2.0685137027405482 0.09257336885502637
2.0690138027605522 0.09257333855084944
2.0695139027805562 0.09257330806458224
2.0700140028005602 0.09257327736829701
2.0705141028205643 0.09257324651114317
2.0710142028405683 0.09257321546405109
2.0715143028605723 0.09257318421717556
2.0720144028805763 0.09257315281614661
2.0725145029005803 0.09257312129379591
2.0730146029205843 0.0925730895550375
2.0735147029405883 0.09257305771174341
2.0740148029605923 0.09257302570377804
2.0745149029805963 0.09257299355798801
2.0750150030006003 0.09257296128168631
2.0755151030206043 0.09257292890027322
2.0760152030406083 0.09257289635687298
2.0765153030606123 0.09257286370087645
2.0770154030806163 0.09257283093791875
2.0775155031006203 0.09257279806735047
2.0780156031206243 0.0925727651101844
2.0785157031406283 0.0925727320520514
2.0790158031606323 0.09257269889305268
2.0795159031806363 0.09257266561851014
2.0800160032006403 0.09257263224126937
2.0805161032206443 0.09257259879410237
