       Wavelength             Transmission
2.634126825365072921e+00 8.570220941513285659e-03
2.634626925385076923e+00 8.570215914482140138e-03
2.635127025405080925e+00 8.570210667823010414e-03
2.635627125425084927e+00 8.570205214064522195e-03
2.636127225445088929e+00 8.570199560488772281e-03
2.636627325465092930e+00 8.570193701413876888e-03
2.637127425485096932e+00 8.570187638190781415e-03
2.637627525505100934e+00 8.570181380256110953e-03
2.638127625525104936e+00 8.570174933572366829e-03
2.638627725545108937e+00 8.570168306123377919e-03
2.639127825565112939e+00 8.570161498917500814e-03
2.639627925585116941e+00 8.570154510160922154e-03
2.640128025605120943e+00 8.570147357151607082e-03
2.640628125625124945e+00 8.570140040400717890e-03
2.641128225645128946e+00 8.570132564530246605e-03
2.641628325665132948e+00 8.570124959431544773e-03
2.642128425685136950e+00 8.570117196489904568e-03
2.642628525705140952e+00 8.570109303770853323e-03
2.643128625725144953e+00 8.570101296641586403e-03
2.643628725745148955e+00 8.570093162292201361e-03
2.644128825765152957e+00 8.570084924213591457e-03
2.644628925785156959e+00 8.570076603312843516e-03
2.645129025805160961e+00 8.570068182536971779e-03
2.645629125825164962e+00 8.570059691058099297e-03
2.646129225845168964e+00 8.570051136898442640e-03
2.646629325865172966e+00 8.570042514481152063e-03
2.647129425885176968e+00 8.570033845643029030e-03
2.647629525905180969e+00 8.570025123040709777e-03
2.648129625925184971e+00 8.570016367500932208e-03
2.648629725945188973e+00 8.570007595995800601e-03
2.649129825965192975e+00 8.569998822133204075e-03
2.649629925985196977e+00 8.569990041706417386e-03
2.650130026005200978e+00 8.569981266771001943e-03
2.650630126025204980e+00 8.569972520466611135e-03
2.651130226045208982e+00 8.569963804838811802e-03
2.651630326065212984e+00 8.569955123586747367e-03
2.652130426085216985e+00 8.569946498109945812e-03
2.652630526105220987e+00 8.569937932726142543e-03
2.653130626125224989e+00 8.569929419487214498e-03
2.653630726145228991e+00 8.569920968382965798e-03
2.654130826165232993e+00 8.569912625559653399e-03
2.654630926185236994e+00 8.569904358722913937e-03
2.655131026205240996e+00 8.569896191909943256e-03
2.655631126225244998e+00 8.569888132150319665e-03
2.656131226245249000e+00 8.569880195397418937e-03
2.656631326265253001e+00 8.569872372571282065e-03
2.657131426285257003e+00 8.569864667994590152e-03
2.657631526305261005e+00 8.569857117960589382e-03
2.658131626325265007e+00 8.569849689182848854e-03
2.658631726345269009e+00 8.569842403900929453e-03
2.659131826365273010e+00 8.569835275270035538e-03
2.659631926385277012e+00 8.569828285810879992e-03
2.660132026405281014e+00 8.569821470418995460e-03
2.660632126425285016e+00 8.569814822785175312e-03
2.661132226445289017e+00 8.569808326244893887e-03
2.661632326465293019e+00 8.569801995918863158e-03
2.662132426485297021e+00 8.569795826174970294e-03
2.662632526505301023e+00 8.569789860088036781e-03
2.663132626525305025e+00 8.569784058440015409e-03
2.663632726545309026e+00 8.569778419951027196e-03
2.664132826565313028e+00 8.569772968376672059e-03
2.664632926585317030e+00 8.569767693271862496e-03
2.665133026605321032e+00 8.569762594452138421e-03
2.665633126625325033e+00 8.569757683626093997e-03
2.666133226645329035e+00 8.569752943943005283e-03
2.666633326665333037e+00 8.569748369754564069e-03
2.667133426685337039e+00 8.569743984641803314e-03
2.667633526705341040e+00 8.569739775616419877e-03
2.668133626725345042e+00 8.569735728097344768e-03
2.668633726745349044e+00 8.569731866838185136e-03
2.669133826765353046e+00 8.569728173809970304e-03
2.669633926785357048e+00 8.569724653072825771e-03
2.670134026805361049e+00 8.569721289427026378e-03
2.670634126825365051e+00 8.569718104216245483e-03
2.671134226845369053e+00 8.569715073704714525e-03
2.671634326865373055e+00 8.569712199475143163e-03
2.672134426885377056e+00 8.569709484726037094e-03
2.672634526905381058e+00 8.569706925920933527e-03
2.673134626925385060e+00 8.569704501872379629e-03
2.673634726945389062e+00 8.569702235558937162e-03
2.674134826965393064e+00 8.569700109992509432e-03
2.674634926985397065e+00 8.569698121613887956e-03
2.675135027005401067e+00 8.569696286363474511e-03
2.675635127025405069e+00 8.569694592852245690e-03
2.676135227045409071e+00 8.569693042030970473e-03
2.676635327065413072e+00 8.569691611302179823e-03
2.677135427085417074e+00 8.569690311421988491e-03
2.677635527105421076e+00 8.569689132403605566e-03
2.678135627125425078e+00 8.569688071126384948e-03
2.678635727145429080e+00 8.569687136464977650e-03
2.679135827165433081e+00 8.569686322162817227e-03
2.679635927185437083e+00 8.569685613852634151e-03
2.680136027205441085e+00 8.569685026927512800e-03
2.680636127225445087e+00 8.569684555829619466e-03
2.681136227245449088e+00 8.569684178203062705e-03
2.681636327265453090e+00 8.569683923281688764e-03
2.682136427285457092e+00 8.569683766165991576e-03
2.682636527305461094e+00 8.569683697850164622e-03
2.683136627325465096e+00 8.569683735939633701e-03
2.683636727345469097e+00 8.569683867798735463e-03
2.684136827365473099e+00 8.569684110695162393e-03
2.684636927385477101e+00 8.569684437251468695e-03
2.685137027405481103e+00 8.569684866289711128e-03
2.685637127425485104e+00 8.569685373110359078e-03
2.686137227445489106e+00 8.569685974496246347e-03
2.686637327465493108e+00 8.569686656015099852e-03
2.687137427485497110e+00 8.569687421878992989e-03
2.687637527505501112e+00 8.569688283461081649e-03
2.688137627525505113e+00 8.569689225116125519e-03
2.688637727545509115e+00 8.569690247604438288e-03
2.689137827565513117e+00 8.569691341263447129e-03
2.689637927585517119e+00 8.569692523367665460e-03
2.690138027605521120e+00 8.569693783223785929e-03
2.690638127625525122e+00 8.569695114530529595e-03
2.691138227645529124e+00 8.569696526070367734e-03
2.691638327665533126e+00 8.569697999289107443e-03
2.692138427685537128e+00 8.569699550039023075e-03
2.692638527705541129e+00 8.569701172885135776e-03
2.693138627725545131e+00 8.569702867952418493e-03
2.693638727745549133e+00 8.569704617650070883e-03
2.694138827765553135e+00 8.569706444722050703e-03
2.694638927785557136e+00 8.569708335437088362e-03
2.695139027805561138e+00 8.569710288927353745e-03
2.695639127825565140e+00 8.569712309496709673e-03
2.696139227845569142e+00 8.569714389921963618e-03
2.696639327865573144e+00 8.569716532259736078e-03
2.697139427885577145e+00 8.569718725234581197e-03
2.697639527905581147e+00 8.569720983127230088e-03
2.698139627925585149e+00 8.569723306725252412e-03
2.698639727945589151e+00 8.569725670891287228e-03
2.699139827965593152e+00 8.569728093598429769e-03
2.699639927985597154e+00 8.569730570251971741e-03
2.700140028005601156e+00 8.569733109967890214e-03
2.700640128025605158e+00 8.569735686412054132e-03
2.701140228045609160e+00 8.569738316835244160e-03
2.701640328065613161e+00 8.569740996963984628e-03
2.702140428085617163e+00 8.569743717906953828e-03
2.702640528105621165e+00 8.569746494822028451e-03
2.703140628125625167e+00 8.569749317811181655e-03
2.703640728145629168e+00 8.569752182966202878e-03
2.704140828165633170e+00 8.569755098111517255e-03
2.704640928185637172e+00 8.569758062890241862e-03
2.705141028205641174e+00 8.569761063585364796e-03
2.705641128225645176e+00 8.569764107086876373e-03
2.706141228245649177e+00 8.569767182772350042e-03
2.706641328265653179e+00 8.569770305701216936e-03
2.707141428285657181e+00 8.569773462817415616e-03
2.707641528305661183e+00 8.569776661101596513e-03
2.708141628325665184e+00 8.569779894209128210e-03
2.708641728345669186e+00 8.569783154164758304e-03
2.709141828365673188e+00 8.569786436095100379e-03
2.709641928385677190e+00 8.569789759011684632e-03
2.710142028405681192e+00 8.569793111430031030e-03
2.710642128425685193e+00 8.569796493825785136e-03
2.711142228445689195e+00 8.569799892509966446e-03
2.711642328465693197e+00 8.569803316208012001e-03
2.712142428485697199e+00 8.569806760239131321e-03
2.712642528505701200e+00 8.569810215875568044e-03
2.713142628525705202e+00 8.569813688874588359e-03
2.713642728545709204e+00 8.569817192374085818e-03
2.714142828565713206e+00 8.569820686529568132e-03
2.714642928585717208e+00 8.569824198128187659e-03
2.715143028605721209e+00 8.569827712955205637e-03
2.715643128625725211e+00 8.569831239082285196e-03
2.716143228645729213e+00 8.569834761270453058e-03
2.716643328665733215e+00 8.569838293940831506e-03
2.717143428685737216e+00 8.569841809212074002e-03
2.717643528705741218e+00 8.569845327632816256e-03
2.718143628725745220e+00 8.569848843086204718e-03
2.718643728745749222e+00 8.569852338745513609e-03
2.719143828765753224e+00 8.569855823302566233e-03
2.719643928785757225e+00 8.569859280549903605e-03
2.720144028805761227e+00 8.569862710915006690e-03
2.720644128825765229e+00 8.569866117523236571e-03
2.721144228845769231e+00 8.569869493067476529e-03
2.721644328865773232e+00 8.569872825986452058e-03
2.722144428885777234e+00 8.569876145324966180e-03
2.722644528905781236e+00 8.569879415495416583e-03
2.723144628925785238e+00 8.569882643709742648e-03
2.723644728945789240e+00 8.569885818760348759e-03
2.724144828965793241e+00 8.569888946872631849e-03
2.724644928985797243e+00 8.569892013919248527e-03
2.725145029005801245e+00 8.569895034193425118e-03
2.725645129025805247e+00 8.569898000485720244e-03
2.726145229045809248e+00 8.569900901926058231e-03
2.726645329065813250e+00 8.569903743087824155e-03
2.727145429085817252e+00 8.569906504163206373e-03
2.727645529105821254e+00 8.569909191851384292e-03
2.728145629125825256e+00 8.569911818371014553e-03
2.728645729145829257e+00 8.569914366531259861e-03
2.729145829165833259e+00 8.569916834474486378e-03
2.729645929185837261e+00 8.569919224641609629e-03
2.730146029205841263e+00 8.569921524498889942e-03
2.730646129225845264e+00 8.569923740398416312e-03
2.731146229245849266e+00 8.569925866074015394e-03
2.731646329265853268e+00 8.569927915447814529e-03
2.732146429285857270e+00 8.569929894997356176e-03
2.732646529305861272e+00 8.569931792681201310e-03
2.733146629325865273e+00 8.569933586503007683e-03
2.733646729345869275e+00 8.569935290811734815e-03
2.734146829365873277e+00 8.569936911147438968e-03
2.734646929385877279e+00 8.569938448215722385e-03
2.735147029405881280e+00 8.569939895974236152e-03
2.735647129425885282e+00 8.569941270217646193e-03
2.736147229445889284e+00 8.569942559064874787e-03
2.736647329465893286e+00 8.569943759681425410e-03
2.737147429485897288e+00 8.569944896130117507e-03
2.737647529505901289e+00 8.569945949816370340e-03
2.738147629525905291e+00 8.569946933075589177e-03
2.738647729545909293e+00 8.569947855546719909e-03
2.739147829565913295e+00 8.569948718481381136e-03
2.739647929585917296e+00 8.569949514286578918e-03
2.740148029605921298e+00 8.569950263551770475e-03
2.740648129625925300e+00 8.569950951421333868e-03
2.741148229645929302e+00 8.569951600116752430e-03
2.741648329665933304e+00 8.569952212994955479e-03
2.742148429685937305e+00 8.569952775419080113e-03
2.742648529705941307e+00 8.569953315539568378e-03
2.743148629725945309e+00 8.569953815109238732e-03
2.743648729745949311e+00 8.569954313432675067e-03
2.744148829765953312e+00 8.569954786425424201e-03
2.744648929785957314e+00 8.569955256234346869e-03
2.745149029805961316e+00 8.569955712489540217e-03
2.745649129825965318e+00 8.569956180966615059e-03
2.746149229845969320e+00 8.569956639813754162e-03
2.746649329865973321e+00 8.569957108253844699e-03
2.747149429885977323e+00 8.569957591319850299e-03
2.747649529905981325e+00 8.569958101320735572e-03
2.748149629925985327e+00 8.569958654611315590e-03
2.748649729945989328e+00 8.569959221837395932e-03
2.749149829965993330e+00 8.569959844391541320e-03
2.749649929985997332e+00 8.569960505491315203e-03
2.750150030006001334e+00 8.569961212400993567e-03
2.750650130026005336e+00 8.569961975036659990e-03
2.751150230046009337e+00 8.569962792884923061e-03
2.751650330066013339e+00 8.569963661294728932e-03
2.752150430086017341e+00 8.569964607449714888e-03
2.752650530106021343e+00 8.569965617548037581e-03
2.753150630126025344e+00 8.569966708307025921e-03
2.753650730146029346e+00 8.569967882202277759e-03
2.754150830166033348e+00 8.569969119268574381e-03
2.754650930186037350e+00 8.569970455678184093e-03
2.755151030206041352e+00 8.569971862239941784e-03
2.755651130226045353e+00 8.569973361172399107e-03
2.756151230246049355e+00 8.569974950581897219e-03
2.756651330266053357e+00 8.569976632175140344e-03
2.757151430286057359e+00 8.569978416444391789e-03
2.757651530306061360e+00 8.569980296384196311e-03
2.758151630326065362e+00 8.569982269810400011e-03
2.758651730346069364e+00 8.569984337026371329e-03
2.759151830366073366e+00 8.569986503648381604e-03
2.759651930386077368e+00 8.569988763340636098e-03
2.760152030406081369e+00 8.569991129322817106e-03
2.760652130426085371e+00 8.569993596868417246e-03
2.761152230446089373e+00 8.569996152485522337e-03
2.761652330466093375e+00 8.569998798175351012e-03
2.762152430486097376e+00 8.570001518434349971e-03
2.762652530506101378e+00 8.570004345608504479e-03
2.763152630526105380e+00 8.570007266141535171e-03
2.763652730546109382e+00 8.570010257380158286e-03
2.764152830566113384e+00 8.570013352297173662e-03
2.764652930586117385e+00 8.570016524947172282e-03
2.765153030606121387e+00 8.570019776126296812e-03
2.765653130626125389e+00 8.570023124340355250e-03
2.766153230646129391e+00 8.570026532481168219e-03
2.766653330666133392e+00 8.570030024434705310e-03
2.767153430686137394e+00 8.570033603471598552e-03
2.767653530706141396e+00 8.570037254608094124e-03
2.768153630726144954e+00 8.570040956866222664e-03
2.768653730746149400e+00 8.570044739396633082e-03
2.769153830766152957e+00 8.570048582528596789e-03
2.769653930786157403e+00 8.570052474521160091e-03
2.770154030806160961e+00 8.570056439794405262e-03
2.770654130826165407e+00 8.570060465229957861e-03
2.771154230846168964e+00 8.570064531533503477e-03
2.771654330866173410e+00 8.570068655434677149e-03
2.772154430886176968e+00 8.570072834464318584e-03
2.772654530906181414e+00 8.570077045920105122e-03
2.773154630926184971e+00 8.570081304513397363e-03
2.773654730946189417e+00 8.570085626938075962e-03
2.774154830966192975e+00 8.570089986225631895e-03
2.774654930986197421e+00 8.570094381728560542e-03
2.775155031006200979e+00 8.570098822419061624e-03
2.775655131026205424e+00 8.570103295904083276e-03
2.776155231046208982e+00 8.570107811629675346e-03
2.776655331066213428e+00 8.570112335313460547e-03
2.777155431086216986e+00 8.570116899936131710e-03
2.777655531106221432e+00 8.570121516504998482e-03
2.778155631126224989e+00 8.570126128499284957e-03
2.778655731146229435e+00 8.570130785809435339e-03
2.779155831166232993e+00 8.570135451314056865e-03
2.779655931186237439e+00 8.570140140940381290e-03
2.780156031206240996e+00 8.570144865437379772e-03
2.780656131226245442e+00 8.570149603788951992e-03
2.781156231246249000e+00 8.570154356767827053e-03
2.781656331266253446e+00 8.570159132244254546e-03
2.782156431286257003e+00 8.570163921631611739e-03
2.782656531306261449e+00 8.570168728478046519e-03
2.783156631326265007e+00 8.570173542780645456e-03
2.783656731346269453e+00 8.570178373521895182e-03
2.784156831366273011e+00 8.570183223548105689e-03
2.784656931386277456e+00 8.570188065089743776e-03
2.785157031406281014e+00 8.570192917088602022e-03
2.785657131426285460e+00 8.570197782718225188e-03
2.786157231446289018e+00 8.570202636688594930e-03
2.786657331466293464e+00 8.570207510187791144e-03
2.787157431486297021e+00 8.570212391964079912e-03
2.787657531506301467e+00 8.570217263322537152e-03
2.788157631526305025e+00 8.570222128390878394e-03
2.788657731546309471e+00 8.570226991663354096e-03
2.789157831566313028e+00 8.570231848919269285e-03
2.789657931586317474e+00 8.570236694990022303e-03
2.790158031606321032e+00 8.570241538188656111e-03
2.790658131626325478e+00 8.570246377146460010e-03
2.791158231646329035e+00 8.570251183141964352e-03
2.791658331666333481e+00 8.570255982904527448e-03
2.792158431686337039e+00 8.570260765252669943e-03
2.792658531706341485e+00 8.570265520876588911e-03
2.793158631726345043e+00 8.570270244133086635e-03
2.793658731746349488e+00 8.570274952441964827e-03
2.794158831766353046e+00 8.570279617109991671e-03
2.794658931786357492e+00 8.570284257512404691e-03
2.795159031806361050e+00 8.570288853601068860e-03
2.795659131826365495e+00 8.570293388127708453e-03
2.796159231846369053e+00 8.570297873762488736e-03
2.796659331866373499e+00 8.570302301575818266e-03
2.797159431886377057e+00 8.570306688912895238e-03
2.797659531906381503e+00 8.570311011080494756e-03
2.798159631926385060e+00 8.570315264859599755e-03
2.798659731946389506e+00 8.570319454702829062e-03
2.799159831966393064e+00 8.570323553702095809e-03
2.799659931986397510e+00 8.570327585063184511e-03
2.800160032006401067e+00 8.570331538200224447e-03
2.800660132026405513e+00 8.570335397017939463e-03
2.801160232046409071e+00 8.570339170106697560e-03
2.801660332066413517e+00 8.570342853024381924e-03
2.802160432086417075e+00 8.570346432941973458e-03
2.802660532106421520e+00 8.570349894813925756e-03
2.803160632126425078e+00 8.570353255035731421e-03
2.803660732146429524e+00 8.570356504865905486e-03
2.804160832166433082e+00 8.570359636433249467e-03
2.804660932186437527e+00 8.570362635479535085e-03
2.805161032206441085e+00 8.570365511093412311e-03
2.805661132226445531e+00 8.570368247740187823e-03
2.806161232246449089e+00 8.570370859542705139e-03
2.806661332266453535e+00 8.570373323922067174e-03
2.807161432286457092e+00 8.570375650091303574e-03
2.807661532306461538e+00 8.570377830424530038e-03
2.808161632326465096e+00 8.570379859302014458e-03
2.808661732346469542e+00 8.570381735135674736e-03
2.809161832366473099e+00 8.570383456015935944e-03
2.809661932386477545e+00 8.570385029576736702e-03
2.810162032406481103e+00 8.570386436075020861e-03
2.810662132426485549e+00 8.570387672468801621e-03
2.811162232446489107e+00 8.570388754021348796e-03
2.811662332466493552e+00 8.570389670398866067e-03
2.812162432486497110e+00 8.570390436615301852e-03
2.812662532506501556e+00 8.570391043853872043e-03
2.813162632526505114e+00 8.570391485438314666e-03
2.813662732546509559e+00 8.570391748637745666e-03
2.814162832566513117e+00 8.570391858021442211e-03
2.814662932586517563e+00 8.570391805286653453e-03
2.815163032606521121e+00 8.570391581409639303e-03
2.815663132626525567e+00 8.570391191683018536e-03
2.816163232646529124e+00 8.570390649000397473e-03
2.816663332666533570e+00 8.570389954624179490e-03
2.817163432686537128e+00 8.570389103513301535e-03
2.817663532706541574e+00 8.570388125959031364e-03
2.818163632726545131e+00 8.570386983963475952e-03
2.818663732746549577e+00 8.570385690359710179e-03
2.819163832766553135e+00 8.570384273556138147e-03
2.819663932786557581e+00 8.570382712527203559e-03
2.820164032806561139e+00 8.570381028145961436e-03
2.820664132826565584e+00 8.570379205926306754e-03
2.821164232846569142e+00 8.570377274274855114e-03
2.821664332866573588e+00 8.570375215571241281e-03
2.822164432886577146e+00 8.570373045493301020e-03
2.822664532906581591e+00 8.570370786955733983e-03
2.823164632926585149e+00 8.570368410521207389e-03
2.823664732946589595e+00 8.570365942223557784e-03
2.824164832966593153e+00 8.570363392582524761e-03
2.824664932986597599e+00 8.570360742182708477e-03
2.825165033006601156e+00 8.570358005799834714e-03
2.825665133026605158e+00 8.570355219916614420e-03
2.826165233046609160e+00 8.570352357298381685e-03
2.826665333066613162e+00 8.570349430624879181e-03
2.827165433086617163e+00 8.570346429748512337e-03
2.827665533106621165e+00 8.570343394186042546e-03
2.828165633126625167e+00 8.570340306565211660e-03
2.828665733146629169e+00 8.570337183785295063e-03
2.829165833166633170e+00 8.570334016289475609e-03
2.829665933186637172e+00 8.570330838560874520e-03
2.830166033206641174e+00 8.570327611330714329e-03
2.830666133226645176e+00 8.570324353623882604e-03
2.831166233246649178e+00 8.570321090810613038e-03
2.831666333266653179e+00 8.570317802720847297e-03
2.832166433286657181e+00 8.570314496425229800e-03
2.832666533306661183e+00 8.570311173029473290e-03
2.833166633326665185e+00 8.570307851589593212e-03
2.833666733346669186e+00 8.570304509468815168e-03
2.834166833366673188e+00 8.570301153054881924e-03
2.834666933386677190e+00 8.570297802831744818e-03
2.835167033406681192e+00 8.570294448800211407e-03
2.835667133426685194e+00 8.570291086210842998e-03
2.836167233446689195e+00 8.570287715372139348e-03
2.836667333466693197e+00 8.570284343634293825e-03
2.837167433486697199e+00 8.570280972142477194e-03
2.837667533506701201e+00 8.570277587534563812e-03
2.838167633526705202e+00 8.570274205301436563e-03
2.838667733546709204e+00 8.570270821509171078e-03
2.839167833566713206e+00 8.570267439779406804e-03
2.839667933586717208e+00 8.570264050142138018e-03
2.840168033606721210e+00 8.570260650086454837e-03
2.840668133626725211e+00 8.570257246500741222e-03
2.841168233646729213e+00 8.570253827274767686e-03
2.841668333666733215e+00 8.570250389372272015e-03
2.842168433686737217e+00 8.570246945509656794e-03
2.842668533706741218e+00 8.570243476189776805e-03
2.843168633726745220e+00 8.570239985502563565e-03
2.843668733746749222e+00 8.570236470365840201e-03
2.844168833766753224e+00 8.570232953894601005e-03
2.844668933786757226e+00 8.570229384173764370e-03
2.845169033806761227e+00 8.570225796654850486e-03
2.845669133826765229e+00 8.570222153488099570e-03
2.846169233846769231e+00 8.570218482218850894e-03
2.846669333866773233e+00 8.570214786269325299e-03
2.847169433886777234e+00 8.570211049732224737e-03
2.847669533906781236e+00 8.570207288144855023e-03
2.848169633926785238e+00 8.570203493389303567e-03
2.848669733946789240e+00 8.570199644741659933e-03
2.849169833966793242e+00 8.570195756384296412e-03
2.849669933986797243e+00 8.570191817199536780e-03
2.850170034006801245e+00 8.570187847190945812e-03
2.850670134026805247e+00 8.570183831222804444e-03
2.851170234046809249e+00 8.570179754213719941e-03
2.851670334066813250e+00 8.570175632690951034e-03
2.852170434086817252e+00 8.570171454238044439e-03
2.852670534106821254e+00 8.570167225835902125e-03
2.853170634126825256e+00 8.570162952095897874e-03
2.853670734146829258e+00 8.570158646729900132e-03
2.854170834166833259e+00 8.570154298206561841e-03
2.854670934186837261e+00 8.570149894433038915e-03
2.855171034206841263e+00 8.570145456487010885e-03
2.855671134226845265e+00 8.570140981905054189e-03
2.856171234246849266e+00 8.570136452799630156e-03
2.856671334266853268e+00 8.570131900281927062e-03
2.857171434286857270e+00 8.570127314071862568e-03
2.857671534306861272e+00 8.570122689136443553e-03
2.858171634326865274e+00 8.570118035639701093e-03
2.858671734346869275e+00 8.570113355463673116e-03
2.859171834366873277e+00 8.570108654004503224e-03
2.859671934386877279e+00 8.570103932096942087e-03
2.860172034406881281e+00 8.570099200667853287e-03
2.860672134426885282e+00 8.570094440024853683e-03
2.861172234446889284e+00 8.570089681646806193e-03
2.861672334466893286e+00 8.570084911595006461e-03
2.862172434486897288e+00 8.570080143251513835e-03
2.862672534506901290e+00 8.570075367226899846e-03
2.863172634526905291e+00 8.570070595916122816e-03
2.863672734546909293e+00 8.570065849402615926e-03
2.864172834566913295e+00 8.570061090968576767e-03
2.864672934586917297e+00 8.570056369667306689e-03
2.865173034606921298e+00 8.570051653765928951e-03
2.865673134626925300e+00 8.570046968248841782e-03
2.866173234646929302e+00 8.570042313821505178e-03
2.866673334666933304e+00 8.570037696806274974e-03
2.867173434686937306e+00 8.570033126619899799e-03
2.867673534706941307e+00 8.570028601109344960e-03
2.868173634726945309e+00 8.570024123632426216e-03
2.868673734746949311e+00 8.570019688863530355e-03
2.869173834766953313e+00 8.570015322708899805e-03
2.869673934786957314e+00 8.570011010725455888e-03
2.870174034806961316e+00 8.570006754897399603e-03
2.870674134826965318e+00 8.570002567106835625e-03
2.871174234846969320e+00 8.569998446608637771e-03
2.871674334866973322e+00 8.569994405777062174e-03
2.872174434886977323e+00 8.569990458313652207e-03
2.872674534906981325e+00 8.569986578318856268e-03
2.873174634926985327e+00 8.569982792586999798e-03
2.873674734946989329e+00 8.569979097244733238e-03
2.874174834966993330e+00 8.569975504131643190e-03
2.874674934986997332e+00 8.569972011385264613e-03
2.875175035007001334e+00 8.569968627680460416e-03
2.875675135027005336e+00 8.569965351142573920e-03
2.876175235047009338e+00 8.569962195710587038e-03
2.876675335067013339e+00 8.569959157663046070e-03
2.877175435087017341e+00 8.569956239333358788e-03
2.877675535107021343e+00 8.569953435059307970e-03
2.878175635127025345e+00 8.569950772666501751e-03
2.878675735147029346e+00 8.569948237036750446e-03
2.879175835167033348e+00 8.569945839122163067e-03
2.879675935187037350e+00 8.569943568766511324e-03
2.880176035207041352e+00 8.569941459028555808e-03
2.880676135227045354e+00 8.569939492192061789e-03
2.881176235247049355e+00 8.569937660853819278e-03
2.881676335267053357e+00 8.569936000699260314e-03
2.882176435287057359e+00 8.569934492695923528e-03
2.882676535307061361e+00 8.569933133862752545e-03
2.883176635327065362e+00 8.569931928498608978e-03
2.883676735347069364e+00 8.569930895553136765e-03
2.884176835367073366e+00 8.569930033524629162e-03
2.884676935387077368e+00 8.569929333192876503e-03
2.885177035407081370e+00 8.569928804021643629e-03
2.885677135427085371e+00 8.569928423323824873e-03
2.886177235447089373e+00 8.569928203547681408e-03
2.886677335467093375e+00 8.569928184489207859e-03
2.887177435487097377e+00 8.569928325914350289e-03
2.887677535507101378e+00 8.569928625018706156e-03
2.888177635527105380e+00 8.569929095303938787e-03
2.888677735547109382e+00 8.569929763574587675e-03
2.889177835567113384e+00 8.569930582520465800e-03
2.889677935587117386e+00 8.569931564497481127e-03
2.890178035607121387e+00 8.569932712033784955e-03
2.890678135627125389e+00 8.569934021229103083e-03
2.891178235647129391e+00 8.569935497964255647e-03
2.891678335667133393e+00 8.569937134795379413e-03
2.892178435687137394e+00 8.569938928281778737e-03
2.892678535707141396e+00 8.569940879991074650e-03
2.893178635727145398e+00 8.569942997708225596e-03
2.893678735747149400e+00 8.569945267843421741e-03
2.894178835767153402e+00 8.569947668069916730e-03
2.894678935787157403e+00 8.569950227191086914e-03
2.895179035807161405e+00 8.569952913448935020e-03
2.895679135827165407e+00 8.569955751988746206e-03
2.896179235847169409e+00 8.569958717910074186e-03
2.896679335867173410e+00 8.569961805393780385e-03
2.897179435887177412e+00 8.569965030009212698e-03
2.897679535907181414e+00 8.569968363339097381e-03
2.898179635927185416e+00 8.569971798195300666e-03
2.898679735947189418e+00 8.569975364240971227e-03
2.899179835967193419e+00 8.569979023080124755e-03
2.899679935987197421e+00 8.569982796156299168e-03
2.900180036007201423e+00 8.569986662884450379e-03
2.900680136027205425e+00 8.569990610272986212e-03
2.901180236047209426e+00 8.569994636696037088e-03
2.901680336067213428e+00 8.569998741203562614e-03
2.902180436087217430e+00 8.570002915915414868e-03
2.902680536107221432e+00 8.570007161651831823e-03
2.903180636127225434e+00 8.570011459235107182e-03
2.903680736147229435e+00 8.570015810277832949e-03
2.904180836167233437e+00 8.570020202165426135e-03
2.904680936187237439e+00 8.570024636024412695e-03
2.905181036207241441e+00 8.570029105694114760e-03
2.905681136227245442e+00 8.570033606363755552e-03
2.906181236247249444e+00 8.570038142848216203e-03
2.906681336267253446e+00 8.570042702718496178e-03
2.907181436287257448e+00 8.570047258108611649e-03
2.907681536307261450e+00 8.570051821497054814e-03
2.908181636327265451e+00 8.570056393141196188e-03
2.908681736347269453e+00 8.570060982047385256e-03
2.909181836367273455e+00 8.570065544691290310e-03
2.909681936387277457e+00 8.570070090631711282e-03
2.910182036407281458e+00 8.570074620363344470e-03
2.910682136427285460e+00 8.570079128024246998e-03
2.911182236447289462e+00 8.570083600334746365e-03
2.911682336467293464e+00 8.570088061050407796e-03
2.912182436487297466e+00 8.570092489012510681e-03
2.912682536507301467e+00 8.570096871020829385e-03
2.913182636527305469e+00 8.570101205346306039e-03
2.913682736547309471e+00 8.570105490651722113e-03
2.914182836567313473e+00 8.570109719312650476e-03
2.914682936587317474e+00 8.570113900377847663e-03
2.915183036607321476e+00 8.570118025140396542e-03
2.915683136627325478e+00 8.570122087759915117e-03
2.916183236647329480e+00 8.570126091563186679e-03
2.916683336667333482e+00 8.570130031506100268e-03
2.917183436687337483e+00 8.570133897094680403e-03
2.917683536707341485e+00 8.570137686097054411e-03
2.918183636727345487e+00 8.570141413195536684e-03
2.918683736747349489e+00 8.570145072927847288e-03
2.919183836767353490e+00 8.570148649892063430e-03
2.919683936787357492e+00 8.570152152323057965e-03
2.920184036807361494e+00 8.570155562411082423e-03
2.920684136827365496e+00 8.570158881816952387e-03
2.921184236847369498e+00 8.570162126735685407e-03
2.921684336867373499e+00 8.570165275552710238e-03
2.922184436887377501e+00 8.570168332978302453e-03
2.922684536907381503e+00 8.570171305371894130e-03
2.923184636927385505e+00 8.570174190290194907e-03
2.923684736947389506e+00 8.570176993293874765e-03
2.924184836967393508e+00 8.570179683841357490e-03
2.924684936987397510e+00 8.570182279522307184e-03
